human_gene_name,nmr_gene_acc,orthology_type,perc_id,nmr_gene_name,chromosome,biotype,description,species
PATJ,ENSHGLG00000014013,ortholog_one2one,68.9521,PATJ,19,protein_coding,PATJ crumbs cell polarity complex component [Source:HGNC Symbol;Acc:HGNC:28881],naked_mole_rat
TMEM141,ENSHGLG00000014940,ortholog_one2one,79.6296,TMEM141,12,protein_coding,transmembrane protein 141 [Source:UniProtKB Gene Name;Acc:A0A0P6J553],naked_mole_rat
TNFRSF13B,ENSHGLG00000006423,ortholog_one2one,64.6617,,20,protein_coding,,naked_mole_rat
INTS10,ENSHGLG00000011837,ortholog_one2one,80.2326,,26,protein_coding,,naked_mole_rat
CDC42SE2,ENSHGLG00000046813,ortholog_one2one,94.1176,CDC42SE2,4,protein_coding,CDC42 small effector 2 [Source:UniProtKB Gene Name;Acc:G5BPG1],naked_mole_rat
RPRM,ENSHGLG00000020667,ortholog_one2one,98.1651,,3,protein_coding,,naked_mole_rat
HSPA5,ENSHGLG00000045279,ortholog_one2one,99.084,HSPA5,12,protein_coding,heat shock protein family A (Hsp70) member 5 [Source:HGNC Symbol;Acc:HGNC:5238],naked_mole_rat
RNU6-767P,ENSHGLG00000035938,ortholog_one2one,87.8505,U6,8,snRNA,U6 spliceosomal RNA [Source:RFAM;Acc:RF00026],naked_mole_rat
PLD6,ENSHGLG00000034027,ortholog_one2one,81.3333,PLD6,20,protein_coding,phospholipase D family member 6 [Source:HGNC Symbol;Acc:HGNC:30447],naked_mole_rat
NSG2,ENSHGLG00000006062,ortholog_one2one,99.4152,NSG2,4,protein_coding,neuronal vesicle trafficking associated 2 [Source:HGNC Symbol;Acc:HGNC:24955],naked_mole_rat
MIR139,ENSHGLG00000022478,ortholog_one2one,98.5294,MIR139,5,miRNA,microRNA 139 [Source:HGNC Symbol;Acc:HGNC:31526],naked_mole_rat
MED9,ENSHGLG00000036371,ortholog_one2one,85.7143,MED9,20,protein_coding,mediator complex subunit 9 [Source:UniProtKB Gene Name;Acc:G5BMW2],naked_mole_rat
PXMP2,ENSHGLG00000036084,ortholog_one2one,71.0145,PXMP2,23,protein_coding,peroxisomal membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:9716],naked_mole_rat
LSM2,ENSHGLG00000011299,ortholog_one2one,67.8571,LSM2,13,protein_coding,"LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:13940]",naked_mole_rat
CCNK,ENSHGLG00000008319,ortholog_one2one,95.1807,CCNK,26,protein_coding,cyclin K [Source:HGNC Symbol;Acc:HGNC:1596],naked_mole_rat
FAT3,ENSHGLG00000010388,ortholog_one2one,95.26,FAT3,5,protein_coding,FAT atypical cadherin 3 [Source:HGNC Symbol;Acc:HGNC:23112],naked_mole_rat
NEU1,ENSHGLG00000046499,ortholog_one2one,74.8315,NEU1,13,protein_coding,neuraminidase 1 [Source:HGNC Symbol;Acc:HGNC:7758],naked_mole_rat
ZNF474,ENSHGLG00000005536,ortholog_one2one,82.0148,ZNF106,2,protein_coding,zinc finger protein 106 [Source:HGNC Symbol;Acc:HGNC:12886],naked_mole_rat
LGR5,ENSHGLG00000004903,ortholog_one2one,81.8544,LGR5,17,protein_coding,leucine rich repeat containing G protein-coupled receptor 5 [Source:HGNC Symbol;Acc:HGNC:4504],naked_mole_rat
PLEKHG1,ENSHGLG00000046296,ortholog_one2one,91.7098,,1,protein_coding,,naked_mole_rat
NXPH3,ENSHGLG00000011832,ortholog_one2one,84.7584,NXPH3,20,protein_coding,neurexophilin 3 [Source:UniProtKB Gene Name;Acc:A0A0P6IZB7],naked_mole_rat
CYB5D2,ENSHGLG00000016651,ortholog_one2one,81.0606,CYB5D2,20,protein_coding,cytochrome b5 domain containing 2 [Source:UniProtKB Gene Name;Acc:A0A0P6JDQ3],naked_mole_rat
SLCO4C1,ENSHGLG00000008917,ortholog_one2one,79.8611,SLCO4C1,6,protein_coding,solute carrier organic anion transporter family member 4C1 [Source:UniProtKB Gene Name;Acc:A0A0P6J609],naked_mole_rat
SLC44A4,ENSHGLG00000018523,ortholog_one2one,73.9015,SLC44A4,13,protein_coding,solute carrier family 44 member 4 [Source:HGNC Symbol;Acc:HGNC:13941],naked_mole_rat
SPG11,ENSHGLG00000019157,ortholog_one2one,83.2992,SPG11,2,protein_coding,"SPG11 vesicle trafficking associated, spatacsin [Source:HGNC Symbol;Acc:HGNC:11226]",naked_mole_rat
CEP295,ENSHGLG00000014481,ortholog_one2one,74.932,,5,protein_coding,,naked_mole_rat
NLGN2,ENSHGLG00000041822,ortholog_one2one,91.0891,NLGN2,20,protein_coding,neuroligin 2 [Source:HGNC Symbol;Acc:HGNC:14290],naked_mole_rat
PTPN21,ENSHGLG00000018223,ortholog_one2one,90.4399,PTPN21,26,protein_coding,protein tyrosine phosphatase non-receptor type 21 [Source:HGNC Symbol;Acc:HGNC:9651],naked_mole_rat
BHMT2,ENSHGLG00000036952,ortholog_one2one,69.0244,BHMT2,16,protein_coding,betaine--homocysteine S-methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:1048],naked_mole_rat
FZD3,ENSHGLG00000015551,ortholog_one2one,98.048,FZD3,6,protein_coding,frizzled class receptor 3 [Source:HGNC Symbol;Acc:HGNC:4041],naked_mole_rat
POU3F3,ENSHGLG00000049835,ortholog_one2one,97.5446,POU3F3,4,protein_coding,POU class 3 homeobox 3 [Source:HGNC Symbol;Acc:HGNC:9216],naked_mole_rat
ASB18,ENSHGLG00000018519,ortholog_one2one,77.2936,ASB18,25,protein_coding,ankyrin repeat and SOCS box containing 18 [Source:HGNC Symbol;Acc:HGNC:19770],naked_mole_rat
SPEM2,ENSHGLG00000009650,ortholog_one2one,60.5701,SPEM2,20,protein_coding,SPEM family member 2 [Source:HGNC Symbol;Acc:HGNC:27315],naked_mole_rat
CIROP,ENSHGLG00000035340,ortholog_one2one,81.8182,CIROP,2,protein_coding,ciliated left-right organizer metallopeptidase [Source:HGNC Symbol;Acc:HGNC:53647],naked_mole_rat
NDUFB9,ENSHGLG00000014922,ortholog_one2one,87.4286,NDUFB9,10,protein_coding,NADH:ubiquinone oxidoreductase subunit B9 [Source:HGNC Symbol;Acc:HGNC:7704],naked_mole_rat
C14orf119,ENSHGLG00000011980,ortholog_one2one,81.7568,C14orf119,2,protein_coding,chromosome 14 open reading frame 119 [Source:HGNC Symbol;Acc:HGNC:20270],naked_mole_rat
EHMT2,ENSHGLG00000019509,ortholog_one2one,92.4594,EHMT2,13,protein_coding,euchromatic histone lysine methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:14129],naked_mole_rat
OR2D2,ENSHGLG00000020988,ortholog_one2one,83.4921,OR2D2,5,protein_coding,olfactory receptor family 2 subfamily D member 2 [Source:HGNC Symbol;Acc:HGNC:8244],naked_mole_rat
OR2D3,ENSHGLG00000050811,ortholog_one2one,86.4516,OR2D3,5,protein_coding,olfactory receptor family 2 subfamily D member 3 [Source:HGNC Symbol;Acc:HGNC:15146],naked_mole_rat
INSR,ENSHGLG00000016034,ortholog_one2one,94.4243,,29,protein_coding,,naked_mole_rat
HSD17B4,ENSHGLG00000006574,ortholog_one2one,86.2772,HSD17B4,4,protein_coding,hydroxysteroid 17-beta dehydrogenase 4 [Source:UniProtKB Gene Name;Acc:A0A0P6JHI0],naked_mole_rat
EML1,ENSHGLG00000014366,ortholog_one2one,92.6859,EML1,26,protein_coding,EMAP like 1 [Source:HGNC Symbol;Acc:HGNC:3330],naked_mole_rat
OR52W1,ENSHGLG00000015412,ortholog_one2one,85.9375,OR52W1,5,protein_coding,olfactory receptor family 52 subfamily W member 1 [Source:HGNC Symbol;Acc:HGNC:15239],naked_mole_rat
GNMT,ENSHGLG00000043776,ortholog_one2one,70.7641,GNMT,13,protein_coding,glycine N-methyltransferase [Source:UniProtKB Gene Name;Acc:A0A0P6J8Z4],naked_mole_rat
CYB5D1,ENSHGLG00000010161,ortholog_one2one,90.7895,CYB5D1,20,protein_coding,cytochrome b5 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26516],naked_mole_rat
XPO7,ENSHGLG00000008763,ortholog_one2one,96.1846,XPO7,6,protein_coding,exportin 7 [Source:HGNC Symbol;Acc:HGNC:14108],naked_mole_rat
RNU6-105P,ENSHGLG00000037510,ortholog_one2one,81.3084,U6,6,snRNA,U6 spliceosomal RNA [Source:RFAM;Acc:RF00026],naked_mole_rat
MSH5,ENSHGLG00000012630,ortholog_one2one,87.7214,MSH5,13,protein_coding,mutS homolog 5 [Source:HGNC Symbol;Acc:HGNC:7328],naked_mole_rat
HEBP2,ENSHGLG00000015440,ortholog_one2one,84.3902,HEBP2,1,protein_coding,heme binding protein 2 [Source:UniProtKB Gene Name;Acc:A0A0P6IX69],naked_mole_rat
ALOX12B,ENSHGLG00000019071,ortholog_one2one,84.1791,ALOX12B,20,protein_coding,"arachidonate 12-lipoxygenase, 12R type [Source:HGNC Symbol;Acc:HGNC:430]",naked_mole_rat
HLA-DPA1,ENSHGLG00000019266,ortholog_one2one,67.7852,HLA-DPA1,13,protein_coding,"major histocompatibility complex, class II, DP alpha 1 [Source:HGNC Symbol;Acc:HGNC:4938]",naked_mole_rat
RSPO3,ENSHGLG00000047036,ortholog_one2one,84.8057,RSPO3,1,protein_coding,R-spondin 3 [Source:HGNC Symbol;Acc:HGNC:20866],naked_mole_rat
AQP5,ENSHGLG00000004009,ortholog_one2one,90.9434,AQP5,17,protein_coding,aquaporin 5 [Source:UniProtKB Gene Name;Acc:A0A0P6JM85],naked_mole_rat
SPATS1,ENSHGLG00000012136,ortholog_one2one,65.411,SPATS1,13,protein_coding,spermatogenesis associated serine rich 1 [Source:HGNC Symbol;Acc:HGNC:22957],naked_mole_rat
TRIM46,ENSHGLG00000007900,ortholog_one2one,76.2019,TRIM46,19,protein_coding,tripartite motif containing 46 [Source:HGNC Symbol;Acc:HGNC:19019],naked_mole_rat
KDR,ENSHGLG00000011062,ortholog_one2one,89.1288,KDR,10,protein_coding,kinase insert domain receptor [Source:HGNC Symbol;Acc:HGNC:6307],naked_mole_rat
HES7,ENSHGLG00000012300,ortholog_one2one,69.4444,HES7,20,protein_coding,hes family bHLH transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:15977],naked_mole_rat
PDE1B,ENSHGLG00000003015,ortholog_one2one,70.1351,PDE1B,17,protein_coding,phosphodiesterase 1B [Source:HGNC Symbol;Acc:HGNC:8775],naked_mole_rat
MYPOP,ENSHGLG00000017201,ortholog_one2one,69.6017,MYPOP,29,protein_coding,"Myb related transcription factor, partner of profilin [Source:HGNC Symbol;Acc:HGNC:20178]",naked_mole_rat
BORCS6,ENSHGLG00000013633,ortholog_one2one,79.403,BORCS6,20,protein_coding,BLOC-1 related complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:25939],naked_mole_rat
RPP40,ENSHGLG00000004871,ortholog_one2one,86.2259,RPP40,9,protein_coding,ribonuclease P/MRP subunit p40 [Source:UniProtKB Gene Name;Acc:A0A0P6JXK4],naked_mole_rat
ATAT1,ENSHGLG00000019401,ortholog_one2one,86.8106,ATAT1,OX090908.1,protein_coding,alpha tubulin acetyltransferase 1 [Source:UniProtKB Gene Name;Acc:A0A0P6J525],naked_mole_rat
MFSD6L,ENSHGLG00000050496,ortholog_one2one,63.5088,,20,protein_coding,,naked_mole_rat
CFAP52,ENSHGLG00000010371,ortholog_one2one,91.3043,WDR16,20,protein_coding,cilia and flagella associated protein 52 [Source:HGNC Symbol;Acc:HGNC:16053],naked_mole_rat
GJC3,ENSHGLG00000047387,ortholog_one2one,73.8281,,1,protein_coding,,naked_mole_rat
CNTNAP2,ENSHGLG00000035229,ortholog_one2one,92.5641,,OX090908.1,protein_coding,,naked_mole_rat
TASOR2,ENSHGLG00000018835,ortholog_one2one,66.3084,,9,protein_coding,,naked_mole_rat
FHIP1A,ENSHGLG00000000533,ortholog_one2one,83.4897,FHIP1A,3,protein_coding,FHF complex subunit HOOK interacting protein 1A [Source:HGNC Symbol;Acc:HGNC:34237],naked_mole_rat
ADAMTS10,ENSHGLG00000012867,ortholog_one2one,94.5603,ADAMTS10,29,protein_coding,ADAM metallopeptidase with thrombospondin type 1 motif 10 [Source:HGNC Symbol;Acc:HGNC:13201],naked_mole_rat
RAB5IF,ENSHGLG00000015358,ortholog_one2one,99.2248,RAB5IF,15,protein_coding,RAB5 interacting factor [Source:HGNC Symbol;Acc:HGNC:15870],naked_mole_rat
TTN,ENSHGLG00000036835,ortholog_one2one,92.9605,TTN,3,protein_coding,titin [Source:HGNC Symbol;Acc:HGNC:12403],naked_mole_rat
ALDH5A1,ENSHGLG00000009338,ortholog_one2one,86.5759,ALDH5A1,9,protein_coding,aldehyde dehydrogenase 5 family member A1 [Source:HGNC Symbol;Acc:HGNC:408],naked_mole_rat
SPATA19,ENSHGLG00000002136,ortholog_one2one,75.974,SPATA19,5,protein_coding,spermatogenesis associated 19 [Source:HGNC Symbol;Acc:HGNC:30614],naked_mole_rat
UCMA,ENSHGLG00000004303,ortholog_one2one,76.5625,,28,protein_coding,,naked_mole_rat
RCVRN,ENSHGLG00000011604,ortholog_one2one,84.6535,RCVRN,20,protein_coding,recoverin [Source:UniProtKB Gene Name;Acc:G5B5H6],naked_mole_rat
CREB3,ENSHGLG00000018724,ortholog_one2one,69.2683,CREB3,12,protein_coding,cAMP responsive element binding protein 3 [Source:HGNC Symbol;Acc:HGNC:2347],naked_mole_rat
C2,ENSHGLG00000042406,ortholog_one2one,64.4444,,13,protein_coding,,naked_mole_rat
IGSF9B,ENSHGLG00000003593,ortholog_one2one,96.0389,IGSF9B,5,protein_coding,immunoglobulin superfamily member 9B [Source:HGNC Symbol;Acc:HGNC:32326],naked_mole_rat
RNU6-789P,ENSHGLG00000024456,ortholog_one2one,63.4615,U6,X,snRNA,U6 spliceosomal RNA [Source:RFAM;Acc:RF00026],naked_mole_rat
SH3RF1,ENSHGLG00000016975,ortholog_one2one,93.552,SH3RF1,6,protein_coding,SH3 domain containing ring finger 1 [Source:HGNC Symbol;Acc:HGNC:17650],naked_mole_rat
PIERCE1,ENSHGLG00000010952,ortholog_one2one,75.7353,PIERCE1,12,protein_coding,piercer of microtubule wall 1 [Source:HGNC Symbol;Acc:HGNC:28435],naked_mole_rat
OTUD4,ENSHGLG00000046999,ortholog_one2one,90.2878,OTUD4,3,protein_coding,OTU deubiquitinase 4 [Source:HGNC Symbol;Acc:HGNC:24949],naked_mole_rat
BET1L,ENSHGLG00000049253,ortholog_one2one,62.987,BET1L,OX090908.1,protein_coding,Bet1 golgi vesicular membrane trafficking protein like [Source:HGNC Symbol;Acc:HGNC:19348],naked_mole_rat
MYH8,ENSHGLG00000010857,ortholog_one2one,95.8882,MYH8,20,protein_coding,myosin heavy chain 8 [Source:HGNC Symbol;Acc:HGNC:7578],naked_mole_rat
TOR1B,ENSHGLG00000037837,ortholog_one2one,82.4561,TOR1B,12,protein_coding,torsin family 1 member B [Source:HGNC Symbol;Acc:HGNC:11995],naked_mole_rat
HSPB6,ENSHGLG00000013872,ortholog_one2one,66.5158,HSPB6,28,protein_coding,heat shock protein family B (small) member 6 [Source:UniProtKB Gene Name;Acc:A0A0P6K1Q0],naked_mole_rat
CPXM1,ENSHGLG00000009390,ortholog_one2one,80.9328,CPXM1,15,protein_coding,"carboxypeptidase X, M14 family member 1 [Source:HGNC Symbol;Acc:HGNC:15771]",naked_mole_rat
HINT2,ENSHGLG00000047552,ortholog_one2one,71.7822,HINT2,12,protein_coding,histidine triad nucleotide binding protein 2 [Source:HGNC Symbol;Acc:HGNC:18344],naked_mole_rat
ANKRD29,ENSHGLG00000003687,ortholog_one2one,78.6704,ANKRD29,18,protein_coding,ankyrin repeat domain 29 [Source:HGNC Symbol;Acc:HGNC:27110],naked_mole_rat
CHEK2,ENSHGLG00000011056,ortholog_one2one,83.779,CHEK2,23,protein_coding,checkpoint kinase 2 [Source:UniProtKB Gene Name;Acc:A0A0P6J943],naked_mole_rat
SOSTDC1,ENSHGLG00000011339,ortholog_one2one,81.3008,SOSTDC1,14,protein_coding,sclerostin domain containing 1 [Source:UniProtKB Gene Name;Acc:A0A0P6J8E5],naked_mole_rat
BRD3,ENSHGLG00000012120,ortholog_one2one,74.6988,BRD3,12,protein_coding,bromodomain containing 3 [Source:HGNC Symbol;Acc:HGNC:1104],naked_mole_rat
ARHGAP32,ENSHGLG00000001433,ortholog_one2one,87.7318,ARHGAP32,5,protein_coding,Rho GTPase activating protein 32 [Source:HGNC Symbol;Acc:HGNC:17399],naked_mole_rat
LAMP5,ENSHGLG00000036148,ortholog_one2one,92.8571,LAMP5,15,protein_coding,lysosomal associated membrane protein family member 5 [Source:UniProtKB Gene Name;Acc:G5BAR6],naked_mole_rat
SMARCD3,ENSHGLG00000003237,ortholog_one2one,91.9283,SMARCD3,22,protein_coding,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3 [Source:HGNC Symbol;Acc:HGNC:11108]",naked_mole_rat
CALHM6,ENSHGLG00000033792,ortholog_one2one,80.8307,CALHM6,OX090908.1,protein_coding,calcium homeostasis modulator family member 6 [Source:HGNC Symbol;Acc:HGNC:33391],naked_mole_rat
UNC93A,ENSHGLG00000002718,ortholog_one2one,70.6783,,1,protein_coding,,naked_mole_rat
RN7SL601P,ENSHGLG00000025006,ortholog_one2one,67.0,Metazoa_SRP,20,misc_RNA,Metazoan signal recognition particle RNA [Source:RFAM;Acc:RF00017],naked_mole_rat
MYDGF,ENSHGLG00000006727,ortholog_one2one,71.2264,MYDGF,29,protein_coding,myeloid derived growth factor [Source:HGNC Symbol;Acc:HGNC:16948],naked_mole_rat
ELP2,ENSHGLG00000001838,ortholog_one2one,88.8485,ELP2,18,protein_coding,elongator acetyltransferase complex subunit 2 [Source:UniProtKB Gene Name;Acc:A0A0P6JUZ7],naked_mole_rat
PPP1R18,ENSHGLG00000044913,ortholog_one2one,67.5,PPP1R18,OX090908.1,protein_coding,protein phosphatase 1 regulatory subunit 18 [Source:HGNC Symbol;Acc:HGNC:29413],naked_mole_rat
FANK1,ENSHGLG00000009806,ortholog_one2one,88.4058,FANK1,13,protein_coding,fibronectin type III and ankyrin repeat domains 1 [Source:HGNC Symbol;Acc:HGNC:23527],naked_mole_rat
DNAH9,ENSHGLG00000012555,ortholog_one2one,86.0146,,OX090908.1,protein_coding,,naked_mole_rat
KISS1R,ENSHGLG00000019440,ortholog_one2one,84.4221,KISS1R,29,protein_coding,KISS1 receptor [Source:HGNC Symbol;Acc:HGNC:4510],naked_mole_rat
SLC17A3,ENSHGLG00000004182,ortholog_one2one,65.0602,SLC17A3,9,protein_coding,solute carrier family 17 member 3 [Source:HGNC Symbol;Acc:HGNC:10931],naked_mole_rat
RNF216,ENSHGLG00000012663,ortholog_one2one,89.7519,RNF216,1,protein_coding,ring finger protein 216 [Source:UniProtKB Gene Name;Acc:A0A0P6JF17],naked_mole_rat
ATF6B,ENSHGLG00000016687,ortholog_one2one,80.8023,ATF6B,13,protein_coding,activating transcription factor 6 beta [Source:HGNC Symbol;Acc:HGNC:2349],naked_mole_rat
NINJ2,ENSHGLG00000005806,ortholog_one2one,64.9123,,10,protein_coding,,naked_mole_rat
FUOM,ENSHGLG00000011771,ortholog_one2one,62.0482,FUOM,13,protein_coding,fucose mutarotase [Source:HGNC Symbol;Acc:HGNC:24733],naked_mole_rat
HIF1A,ENSHGLG00000016000,ortholog_one2one,92.7536,Hif1a,26,protein_coding,hypoxia inducible factor 1 subunit alpha [Source:NCBI gene (formerly Entrezgene);Acc:101715845],naked_mole_rat
FAM98C,ENSHGLG00000036758,ortholog_one2one,73.6559,FAM98C,28,protein_coding,family with sequence similarity 98 member C [Source:HGNC Symbol;Acc:HGNC:27119],naked_mole_rat
NDUFB6,ENSHGLG00000035848,ortholog_one2one,76.5625,NDUFB6,12,protein_coding,NADH:ubiquinone oxidoreductase subunit B6 [Source:HGNC Symbol;Acc:HGNC:7701],naked_mole_rat
SSPN,ENSHGLG00000041411,ortholog_one2one,91.358,SSPN,5,protein_coding,sarcospan [Source:HGNC Symbol;Acc:HGNC:11322],naked_mole_rat
AGPAT1,ENSHGLG00000013956,ortholog_one2one,60.9813,AGPAT1,13,protein_coding,1-acylglycerol-3-phosphate O-acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:324],naked_mole_rat
SMCO3,ENSHGLG00000016997,ortholog_one2one,89.7778,SMCO3,5,protein_coding,single-pass membrane protein with coiled-coil domains 3 [Source:HGNC Symbol;Acc:HGNC:34401],naked_mole_rat
ELP1,ENSHGLG00000005246,ortholog_one2one,83.0447,ELP1,12,protein_coding,elongator acetyltransferase complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:5959],naked_mole_rat
FKBP14,ENSHGLG00000006567,ortholog_one2one,75.463,FKBP14,14,protein_coding,FKBP prolyl isomerase 14 [Source:HGNC Symbol;Acc:HGNC:18625],naked_mole_rat
FICD,ENSHGLG00000010944,ortholog_one2one,91.4847,FICD,23,protein_coding,FIC domain protein adenylyltransferase [Source:UniProtKB Gene Name;Acc:A0A0P6JIB4],naked_mole_rat
MYO3A,ENSHGLG00000008329,ortholog_one2one,80.4669,MYO3A,8,protein_coding,myosin IIIA [Source:HGNC Symbol;Acc:HGNC:7601],naked_mole_rat
BARX2,ENSHGLG00000001919,ortholog_one2one,83.2237,BARX2,5,protein_coding,BARX homeobox 2 [Source:UniProtKB Gene Name;Acc:A0A0P6J2P8],naked_mole_rat
FKBPL,ENSHGLG00000033526,ortholog_one2one,84.1954,FKBPL,13,protein_coding,FKBP prolyl isomerase like [Source:HGNC Symbol;Acc:HGNC:13949],naked_mole_rat
PRRT1,ENSHGLG00000016674,ortholog_one2one,95.4098,PRRT1,13,protein_coding,proline rich transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:13943],naked_mole_rat
DNAJC30,ENSHGLG00000049264,ortholog_one2one,72.4444,DNAJC30,1,protein_coding,DnaJ heat shock protein family (Hsp40) member C30 [Source:UniProtKB Gene Name;Acc:A0A0P6JE01],naked_mole_rat
CLDN3,ENSHGLG00000044396,ortholog_one2one,84.4749,CLDN3,1,protein_coding,claudin 3 [Source:HGNC Symbol;Acc:HGNC:2045],naked_mole_rat
NCKAP1L,ENSHGLG00000003165,ortholog_one2one,94.709,NCKAP1L,17,protein_coding,NCK associated protein 1 like [Source:UniProtKB Gene Name;Acc:A0A0P6J083],naked_mole_rat
SEC24D,ENSHGLG00000002758,ortholog_one2one,87.0665,SEC24D,3,protein_coding,"SEC24 homolog D, COPII coat complex component [Source:HGNC Symbol;Acc:HGNC:10706]",naked_mole_rat
ANKRD49,ENSHGLG00000014039,ortholog_one2one,91.6667,ANKRD49,5,protein_coding,ankyrin repeat domain 49 [Source:HGNC Symbol;Acc:HGNC:25970],naked_mole_rat
RASAL3,ENSHGLG00000014513,ortholog_one2one,81.4851,RASAL3,29,protein_coding,RAS protein activator like 3 [Source:HGNC Symbol;Acc:HGNC:26129],naked_mole_rat
TIMM10B,ENSHGLG00000004159,ortholog_one2one,93.4783,TIMM10B,5,protein_coding,translocase of inner mitochondrial membrane 10B [Source:HGNC Symbol;Acc:HGNC:4022],naked_mole_rat
RGS14,ENSHGLG00000012636,ortholog_one2one,83.9733,RGS14,4,protein_coding,regulator of G protein signaling 14 [Source:HGNC Symbol;Acc:HGNC:9996],naked_mole_rat
CD3E,ENSHGLG00000018122,ortholog_one2one,64.9746,CD3E,5,protein_coding,CD3 epsilon subunit of T-cell receptor complex [Source:HGNC Symbol;Acc:HGNC:1674],naked_mole_rat
RELL2,ENSHGLG00000006031,ortholog_one2one,87.4587,RELL2,6,protein_coding,RELT like 2 [Source:HGNC Symbol;Acc:HGNC:26902],naked_mole_rat
FZD1,ENSHGLG00000016691,ortholog_one2one,95.3775,FZD1,14,protein_coding,frizzled class receptor 1 [Source:HGNC Symbol;Acc:HGNC:4038],naked_mole_rat
MICE,ENSHGLG00000003676,ortholog_one2one,76.5182,CASP14,29,protein_coding,caspase 14 [Source:UniProtKB Gene Name;Acc:A0A0P6K1F1],naked_mole_rat
GNL1,ENSHGLG00000017193,ortholog_one2one,74.1573,GNL1,OX090908.1,protein_coding,G protein nucleolar 1 (putative) [Source:HGNC Symbol;Acc:HGNC:4413],naked_mole_rat
CDO1,ENSHGLG00000019411,ortholog_one2one,93.5,CDO1,4,protein_coding,cysteine dioxygenase type 1 [Source:UniProtKB Gene Name;Acc:A0A0P6JHK4],naked_mole_rat
TRIM29,ENSHGLG00000014267,ortholog_one2one,86.0616,TRIM29,5,protein_coding,tripartite motif containing 29 [Source:UniProtKB Gene Name;Acc:G5BHQ0],naked_mole_rat
LAPTM4B,ENSHGLG00000041488,ortholog_one2one,94.6903,,21,protein_coding,,naked_mole_rat
IGFBP6,ENSHGLG00000003596,ortholog_one2one,77.1186,IGFBP6,17,protein_coding,insulin like growth factor binding protein 6 [Source:HGNC Symbol;Acc:HGNC:5475],naked_mole_rat
C2,ENSHGLG00000042406,ortholog_one2one,64.4444,,13,protein_coding,,naked_mole_rat
FSTL4,ENSHGLG00000013297,ortholog_one2one,81.621,FSTL4,4,protein_coding,follistatin like 4 [Source:HGNC Symbol;Acc:HGNC:21389],naked_mole_rat
ZNF112,ENSHGLG00000003877,ortholog_one2one,74.2769,ZNF112,29,protein_coding,zinc finger protein 112 [Source:HGNC Symbol;Acc:HGNC:12892],naked_mole_rat
HS3ST3A1,ENSHGLG00000036862,ortholog_one2one,92.1914,,20,protein_coding,,naked_mole_rat
NHLRC2,ENSHGLG00000013432,ortholog_one2one,85.6955,NHLRC2,13,protein_coding,NHL repeat containing 2 [Source:UniProtKB Gene Name;Acc:A0A0P6JTZ5],naked_mole_rat
FGL2,ENSHGLG00000044640,ortholog_one2one,77.0975,,14,protein_coding,,naked_mole_rat
HS3ST3B1,ENSHGLG00000039486,ortholog_one2one,94.3445,HS3ST3B1,20,protein_coding,heparan sulfate-glucosamine 3-sulfotransferase 3B1 [Source:HGNC Symbol;Acc:HGNC:5198],naked_mole_rat
ZC2HC1A,ENSHGLG00000006246,ortholog_one2one,78.9189,ZC2HC1A,21,protein_coding,zinc finger C2HC-type containing 1A [Source:HGNC Symbol;Acc:HGNC:24277],naked_mole_rat
