heterocephalus_glaber_female_gene,homo_sapiens_gene,orthology_type,perc_id,dn_ds
MYO1A,ENSG00000166866,ortholog_one2one,82.3586,
MAGI3,ENSG00000081026,ortholog_one2one,90.6144,
GRID2,ENSG00000152208,ortholog_one2one,98.8083,
Sh3rf2,ENSG00000156463,ortholog_one2one,86.6941,
CD19,ENSG00000177455,ortholog_one2one,67.9856,
GRXCR2,ENSG00000204928,ortholog_one2one,86.6936,
NGF,ENSG00000134259,ortholog_one2one,87.9668,
PRELID2,ENSG00000186314,ortholog_one2one,81.9209,
TSPAN2,ENSG00000134198,ortholog_one2one,85.5204,
IL17B,ENSG00000127743,ortholog_one2one,91.6667,
CD2,ENSG00000116824,ortholog_one2one,60.6838,
EXOG,ENSG00000157036,ortholog_one2one,88.3152,
CSF1,ENSG00000184371,ortholog_one2one,69.4946,
SCN5A,ENSG00000183873,ortholog_one2one,91.7618,
MVP,ENSG00000013364,ortholog_one2one,88.3539,
SLC12A8,ENSG00000173706,ortholog_one2one,64.2288,
CLCC1,ENSG00000121940,ortholog_one2one,81.6697,
GPSM2,ENSG00000121957,ortholog_one2one,91.9591,
FBXL8,ENSG00000135722,ortholog_one2one,74.8663,
FGF1,ENSG00000113578,ortholog_one2one,97.4194,
HSF4,ENSG00000102878,ortholog_one2one,86.7886,
ITGB5,ENSG00000082781,ortholog_one2one,87.3592,
ZNF385C,ENSG00000187595,ortholog_one2one,70.3777,
GSTM3,ENSG00000165807,ortholog_one2one,70.6161,
ARAP3,ENSG00000120318,ortholog_one2one,89.5078,
UMPS,ENSG00000114491,ortholog_one2one,72.5,
GSTM2,ENSG00000213366,ortholog_one2one,84.8624,
NOL3,ENSG00000140939,ortholog_one2one,78.3654,
FCHSD1,ENSG00000197948,ortholog_one2one,89.4203,
ACTMAP,ENSG00000188493,ortholog_one2one,74.9288,
KALRN,ENSG00000160145,ortholog_one2one,97.4213,
MATCAP1,ENSG00000196123,ortholog_one2one,89.5966,
OCLN,ENSG00000197822,ortholog_one2one,90.613,
EXOC3L1,ENSG00000179044,ortholog_one2one,79.0885,
RELL2,ENSG00000164620,ortholog_one2one,87.4587,
ITPKC,ENSG00000086544,ortholog_one2one,80.0878,
MARVELD2,ENSG00000152939,ortholog_one2one,80.6452,
FAM187A,ENSG00000214447,ortholog_one2one,74.092,
COQ8B,ENSG00000123815,ortholog_one2one,85.8456,
HDAC3,ENSG00000171720,ortholog_one2one,96.729,
NPB,ENSG00000183979,ortholog_one2one,67.2,
DIAPH1,ENSG00000131504,ortholog_one2one,90.3302,
AMPD2,ENSG00000116337,ortholog_one2one,91.8788,
NUMBL,ENSG00000105245,ortholog_one2one,94.0887,
HSD11B2,ENSG00000176387,ortholog_one2one,83.2099,
EID2,ENSG00000176396,ortholog_one2one,75.8475,
ATP6V0D1,ENSG00000159720,ortholog_one2one,99.7151,
PCDHGB4,ENSG00000253953,ortholog_one2one,56.4464,
PCDHGA8,ENSG00000253767,ortholog_one2one,84.3348,
GNAT2,ENSG00000134183,ortholog_one2one,89.548,
E2F4,ENSG00000205250,ortholog_one2one,93.9467,
OR10J4,ENSG00000249730,ortholog_one2one,57.8778,
FFAR1,ENSG00000126266,ortholog_one2one,84.0,
GPR61,ENSG00000156097,ortholog_one2one,97.3392,
RGS9BP,ENSG00000186326,ortholog_one2one,81.2766,
STXBP3,ENSG00000116266,ortholog_one2one,95.9459,
TAF7,ENSG00000178913,ortholog_one2one,98.8539,
FNDC7,ENSG00000143107,ortholog_one2one,86.9031,
ELMO3,ENSG00000102890,ortholog_one2one,91.6667,
PCDHB5,ENSG00000113209,ortholog_one2one,77.4843,
PCDHB6,ENSG00000113211,ortholog_one2one,78.9673,
CCNG2,ENSG00000138764,ortholog_one2one,93.314,
PCDHB2,ENSG00000112852,ortholog_one2one,81.3283,
HPGDS,ENSG00000163106,ortholog_one2one,84.4221,
PCDHAC2,ENSG00000243232,ortholog_one2one,95.0348,
EEIG2,ENSG00000162636,ortholog_one2one,96.1111,
TMEM208,ENSG00000168701,ortholog_one2one,96.5318,
FHOD1,ENSG00000135723,ortholog_one2one,88.0584,
SLC25A24,ENSG00000085491,ortholog_one2one,95.8071,
VAV3,ENSG00000134215,ortholog_one2one,96.8123,
GPR151,ENSG00000173250,ortholog_one2one,83.0549,
SLC9A5,ENSG00000135740,ortholog_one2one,95.0893,
ZFP90,ENSG00000184939,ortholog_one2one,85.5346,
SLC25A2,ENSG00000120329,ortholog_one2one,84.7176,
PSKH1,ENSG00000159792,ortholog_one2one,96.6981,
CTRL,ENSG00000141086,ortholog_one2one,83.7121,
CCSER1,ENSG00000184305,ortholog_one2one,86.6667,
KCNA10,ENSG00000143105,ortholog_one2one,93.1507,
PSMB10,ENSG00000205220,ortholog_one2one,84.6154,
LCAT,ENSG00000213398,ortholog_one2one,90.0,
Snca,ENSG00000145335,ortholog_one2one,73.5714,
MARCHF9,ENSG00000139266,ortholog_one2one,95.6647,
SLC12A4,ENSG00000124067,ortholog_one2one,93.5484,
CCDC14,ENSG00000175455,ortholog_one2one,75.1381,
ATP5F1B,ENSG00000110955,ortholog_one2one,97.5425,
SCARB2,ENSG00000138760,ortholog_one2one,85.7741,
U6,ENSG00000252980,ortholog_one2one,67.0,
LHFPL4,ENSG00000156959,ortholog_one2one,96.7611,
CDK4,ENSG00000135446,ortholog_one2one,97.6898,
U6,ENSG00000252980,ortholog_one2one,67.0,
DPEP3,ENSG00000141096,ortholog_one2one,71.3115,
U6,ENSG00000252980,ortholog_one2one,67.0,
STBD1,ENSG00000118804,ortholog_one2one,50.5587,
SETD5,ENSG00000168137,ortholog_one2one,92.7878,
TSPAN31,ENSG00000135452,ortholog_one2one,83.8095,
AGAP2,ENSG00000135439,ortholog_one2one,96.3087,
U6,ENSG00000252980,ortholog_one2one,67.0,
UBA2,ENSG00000126261,ortholog_one2one,96.875,
DUS2,ENSG00000167264,ortholog_one2one,89.6552,
SNORD1B,ENSG00000199961,ortholog_one2one,84.5238,
SNORD1C,ENSG00000274091,ortholog_one2one,79.4872,
OS9,ENSG00000135506,ortholog_one2one,85.3073,
ATP6V0A1,ENSG00000033627,ortholog_one2one,96.8937,
U6,ENSG00000252980,ortholog_one2one,67.0,
U6,ENSG00000252980,ortholog_one2one,67.0,
MRPL58,ENSG00000167862,ortholog_one2one,62.6214,
B4GALNT1,ENSG00000135454,ortholog_one2one,92.4953,
TUBG2,ENSG00000037042,ortholog_one2one,95.1219,
U6,ENSG00000252980,ortholog_one2one,67.0,
U6,ENSG00000252980,ortholog_one2one,67.0,
CAMK2A,ENSG00000070808,ortholog_one2one,99.7955,
U6,ENSG00000252980,ortholog_one2one,67.0,
ARHGEF25,ENSG00000240771,ortholog_one2one,71.3793,
SLC38A8,ENSG00000166558,ortholog_one2one,80.9195,
GPRIN3,ENSG00000185477,ortholog_one2one,67.268,
U6,ENSG00000252980,ortholog_one2one,67.0,
OSGIN1,ENSG00000140961,ortholog_one2one,79.0356,
U6,ENSG00000252980,ortholog_one2one,67.0,
TIGD2,ENSG00000180346,ortholog_one2one,92.381,
ELAPOR1,ENSG00000116299,ortholog_one2one,84.6002,
FAM13A,ENSG00000138640,ortholog_one2one,58.8465,
HSBP1,ENSG00000230989,ortholog_one2one,94.7368,
DTX3,ENSG00000178498,ortholog_one2one,80.4035,
WDR47,ENSG00000085433,ortholog_one2one,96.6268,
ST3GAL2,ENSG00000157350,ortholog_one2one,96.2857,
PIP4K2C,ENSG00000166908,ortholog_one2one,96.4371,
MMP19,ENSG00000123342,ortholog_one2one,83.6614,
DCLRE1B,ENSG00000118655,ortholog_one2one,84.0226,
DDX19A,ENSG00000157349,ortholog_one2one,94.3633,
HIPK1,ENSG00000163349,ortholog_one2one,98.4297,
DNAJC14,ENSG00000135392,ortholog_one2one,88.8889,
U6,ENSG00000252980,ortholog_one2one,67.0,
U6,ENSG00000252980,ortholog_one2one,67.0,
ORMDL2,ENSG00000123353,ortholog_one2one,95.4248,
SARNP,ENSG00000205323,ortholog_one2one,97.619,
SYT6,ENSG00000134207,ortholog_one2one,96.4706,
U6,ENSG00000252980,ortholog_one2one,67.0,
TTLL3,ENSG00000214021,ortholog_one2one,59.3865,
PYURF,ENSG00000145337,ortholog_one2one,77.193,
MIP,ENSG00000135517,ortholog_one2one,93.1559,
RXYLT1,ENSG00000118600,ortholog_one2one,86.9074,
CAMK1,ENSG00000134072,ortholog_one2one,96.4865,
CCDC158,ENSG00000163749,ortholog_one2one,87.4664,
TAC3,ENSG00000166863,ortholog_one2one,70.2479,
PLEKHG4,ENSG00000196155,ortholog_one2one,79.1772,
RBMS2,ENSG00000076067,ortholog_one2one,94.3489,
KCTD19,ENSG00000168676,ortholog_one2one,87.041,
CENPH,ENSG00000153044,ortholog_one2one,71.6599,
GLS2,ENSG00000135423,ortholog_one2one,93.8538,
LRRC36,ENSG00000159708,ortholog_one2one,84.8806,
SPRYD4,ENSG00000176422,ortholog_one2one,85.5072,
FOXF1,ENSG00000103241,ortholog_one2one,95.7784,
RICTOR,ENSG00000164327,ortholog_one2one,97.1311,
CDH13,ENSG00000140945,ortholog_one2one,94.2496,
DCTN2,ENSG00000175203,ortholog_one2one,95.5112,
OSMR,ENSG00000145623,ortholog_one2one,65.5771,
MMRN1,ENSG00000138722,ortholog_one2one,74.43,
MARS1,ENSG00000166986,ortholog_one2one,88.7778,
ATOH1,ENSG00000172238,ortholog_one2one,89.2655,
NFATC3,ENSG00000072736,ortholog_one2one,88.8372,
ANKRD31,ENSG00000145700,ortholog_one2one,66.1658,
ESRP2,ENSG00000103067,ortholog_one2one,92.3291,
PLA2G15,ENSG00000103066,ortholog_one2one,86.8932,
U6,ENSG00000252980,ortholog_one2one,67.0,
PRLR,ENSG00000113494,ortholog_one2one,69.7749,
VAC14,ENSG00000103043,ortholog_one2one,95.1407,
AGXT2,ENSG00000113492,ortholog_one2one,84.2412,
U6,ENSG00000252980,ortholog_one2one,67.0,
TMEM174,ENSG00000164325,ortholog_one2one,81.893,
MTSS1L,ENSG00000132613,ortholog_one2one,96.7871,
IL34,ENSG00000157368,ortholog_one2one,69.8347,
DAB2,ENSG00000153071,ortholog_one2one,85.974,
SF3B3,ENSG00000189091,ortholog_one2one,100.0,
COG4,ENSG00000103051,ortholog_one2one,93.6629,
FCSK,ENSG00000157353,ortholog_one2one,86.7159,
CARTPT,ENSG00000164326,ortholog_one2one,92.2414,
SC5D,ENSG00000109929,ortholog_one2one,81.6054,
AARS,ENSG00000090861,ortholog_one2one,95.8678,
GRIK4,ENSG00000149403,ortholog_one2one,98.8494,
THY1,ENSG00000154096,ortholog_one2one,75.1553,
KCNG4,ENSG00000168418,ortholog_one2one,82.0809,
USP2,ENSG00000036672,ortholog_one2one,89.4215,
NSA2,ENSG00000164346,ortholog_one2one,98.8462,
MFRP,ENSG00000235718,ortholog_one2one,78.0656,
TPPP3,ENSG00000159713,ortholog_one2one,95.4545,
GFM2,ENSG00000164347,ortholog_one2one,88.7035,
RNF26,ENSG00000173456,ortholog_one2one,90.7621,
ZDHHC1,ENSG00000159714,ortholog_one2one,87.1369,
C1QTNF5,ENSG00000223953,ortholog_one2one,93.8272,
GLG1,ENSG00000090863,ortholog_one2one,96.7769,
Hexb,ENSG00000049860,ortholog_one2one,73.9209,
MCAM,ENSG00000076706,ortholog_one2one,80.1858,
SIT1,ENSG00000137078,ortholog_one2one,71.4286,
COL15A1,ENSG00000204291,ortholog_one2one,78.17,
ENC1,ENSG00000171617,ortholog_one2one,99.3209,
SLC7A6,ENSG00000103064,ortholog_one2one,90.0971,
SLC7A6OS,ENSG00000103061,ortholog_one2one,78.3172,
ARHGEF28,ENSG00000214944,ortholog_one2one,78.7097,
SMPD3,ENSG00000103056,ortholog_one2one,89.9237,
CBL,ENSG00000110395,ortholog_one2one,93.819,
FOXL1,ENSG00000176678,ortholog_one2one,79.7101,
TMEM171,ENSG00000157111,ortholog_one2one,70.9877,
SLC41A3,ENSG00000114544,ortholog_one2one,84.8049,
DHX38,ENSG00000140829,ortholog_one2one,97.066,
DRC12,ENSG00000248712,ortholog_one2one,67.619,
NHERF4,ENSG00000172367,ortholog_one2one,82.9703,
BACE1,ENSG00000186318,ortholog_one2one,92.2156,
NR4A3,ENSG00000119508,ortholog_one2one,93.4505,
INHBE,ENSG00000139269,ortholog_one2one,60.2857,
TXNL4B,ENSG00000140830,ortholog_one2one,97.3154,
KLF15,ENSG00000163884,ortholog_one2one,83.6538,
RNF214,ENSG00000167257,ortholog_one2one,95.7326,
ZBTB5,ENSG00000168795,ortholog_one2one,96.6027,
CCDC37,ENSG00000163885,ortholog_one2one,69.5581,
TREML2,ENSG00000112195,ortholog_one2one,56.0748,
GRHPR,ENSG00000137106,ortholog_one2one,88.4146,
DHODH,ENSG00000102967,ortholog_one2one,86.5823,
NDUFA4L2,ENSG00000185633,ortholog_one2one,59.7701,
FOXP4,ENSG00000137166,ortholog_one2one,83.2353,
ZCCHC7,ENSG00000147905,ortholog_one2one,72.744,
PCSK7,ENSG00000160613,ortholog_one2one,89.5541,
SHB,ENSG00000107338,ortholog_one2one,95.6778,
IST1,ENSG00000182149,ortholog_one2one,94.5355,
ZXDC,ENSG00000070476,ortholog_one2one,78.6713,
TAGLN,ENSG00000149591,ortholog_one2one,97.5124,
ZNF821,ENSG00000102984,ortholog_one2one,97.3301,
SIDT2,ENSG00000149577,ortholog_one2one,94.8317,
CD63,ENSG00000135404,ortholog_one2one,77.7311,
ATXN1L,ENSG00000224470,ortholog_one2one,68.9405,
BLOC1S1,ENSG00000135441,ortholog_one2one,75.817,
UROC1,ENSG00000159650,ortholog_one2one,91.4201,
U6,ENSG00000252980,ortholog_one2one,67.0,
U6,ENSG00000252980,ortholog_one2one,67.0,
Metazoa_SRP,ENSG00000240347,ortholog_one2one,68.4931,
U6,ENSG00000252980,ortholog_one2one,67.0,
HEMGN,ENSG00000136929,ortholog_one2one,61.157,
U6,ENSG00000252980,ortholog_one2one,67.0,
PHLPP2,ENSG00000040199,ortholog_one2one,93.6508,
METTL7B,ENSG00000170439,ortholog_one2one,60.2459,
U6,ENSG00000252980,ortholog_one2one,67.0,
U6,ENSG00000252980,ortholog_one2one,67.0,
TDRD6,ENSG00000180113,ortholog_one2one,59.876,
ITGA7,ENSG00000135424,ortholog_one2one,91.029,
DCUN1D5,ENSG00000137692,ortholog_one2one,99.1561,
MMP13,ENSG00000137745,ortholog_one2one,93.4183,
MMP8,ENSG00000118113,ortholog_one2one,75.5889,
PLA2G7,ENSG00000146070,ortholog_one2one,69.3878,
CASP12,ENSG00000204403,ortholog_one2one,61.5836,
TAT,ENSG00000198650,ortholog_one2one,89.4273,
ANKRD66,ENSG00000230062,ortholog_one2one,67.8571,
TMEM194A,ENSG00000166881,ortholog_one2one,84.009,
TRIM14,ENSG00000106785,ortholog_one2one,76.0181,
KBTBD3,ENSG00000182359,ortholog_one2one,93.6274,
NFX1,ENSG00000086102,ortholog_one2one,92.5893,
MSANTD4,ENSG00000170903,ortholog_one2one,97.3913,
NET1,ENSG00000173848,ortholog_one2one,86.4094,
CTDSP2,ENSG00000175215,ortholog_one2one,98.155,
TLE7,ENSG00000260734,ortholog_one2one,64.8526,
ADGRF5,ENSG00000069122,ortholog_one2one,69.6137,
BAG1,ENSG00000107262,ortholog_one2one,71.3043,
ASB13,ENSG00000196372,ortholog_one2one,94.964,
AVIL,ENSG00000135407,ortholog_one2one,89.9878,
TSFM,ENSG00000123297,ortholog_one2one,86.4615,
ADGRF1,ENSG00000153292,ortholog_one2one,50.8791,
KBTBD8,ENSG00000163376,ortholog_one2one,98.1697,
GUCA1A,ENSG00000048545,ortholog_one2one,89.0547,
TAFA1,ENSG00000183662,ortholog_one2one,99.2481,
EEF1AKMT3,ENSG00000123427,ortholog_one2one,91.5929,
RFWD3,ENSG00000168411,ortholog_one2one,73.385,
FA2H,ENSG00000103089,ortholog_one2one,85.2151,
HARS,ENSG00000112855,ortholog_one2one,84.1897,
METTL1,ENSG00000037897,ortholog_one2one,89.8551,
B4GALT1,ENSG00000086062,ortholog_one2one,87.4372,
CYP27B1,ENSG00000111012,ortholog_one2one,81.8898,
FBXO18,ENSG00000134452,ortholog_one2one,92.8092,
FRS3,ENSG00000137218,ortholog_one2one,84.3496,
SMAD5,ENSG00000113658,ortholog_one2one,100.0,
WDR59,ENSG00000103091,ortholog_one2one,96.4066,
DND1,ENSG00000256453,ortholog_one2one,89.5184,
MMP12,ENSG00000262406,ortholog_one2one,65.9574,
ANKS6,ENSG00000165138,ortholog_one2one,90.7003,
WDR55,ENSG00000120314,ortholog_one2one,91.1227,
MMP3,ENSG00000149968,ortholog_one2one,80.0839,
IK,ENSG00000113141,ortholog_one2one,98.9228,
LMAN2,ENSG00000169223,ortholog_one2one,94.6629,
RGS14,ENSG00000159788,ortholog_one2one,30.2695,
MMP1,ENSG00000196611,ortholog_one2one,65.2452,
IL2RA,ENSG00000134460,ortholog_one2one,60.2941,
ATOSB,ENSG00000005238,ortholog_one2one,85.6877,
SLC34A1,ENSG00000131183,ortholog_one2one,89.8279,
STOML2,ENSG00000165283,ortholog_one2one,94.382,
RBM17,ENSG00000134453,ortholog_one2one,99.2519,
CD14,ENSG00000170458,ortholog_one2one,74.9333,
PFN3,ENSG00000196570,ortholog_one2one,51.8248,
F12,ENSG00000131187,ortholog_one2one,75.7724,
STAT6,ENSG00000166888,ortholog_one2one,84.2975,
SLC35A4,ENSG00000176087,ortholog_one2one,90.4321,
PFKFB3,ENSG00000170525,ortholog_one2one,95.1923,
FRMD4B,ENSG00000114541,ortholog_one2one,93.2302,
APBB3,ENSG00000113108,ortholog_one2one,93.6214,
SRA1,ENSG00000213523,ortholog_one2one,84.375,
EIF4EBP3,ENSG00000243056,ortholog_one2one,95.0,
LMOD3,ENSG00000163380,ortholog_one2one,84.2857,
ARL6IP5,ENSG00000144746,ortholog_one2one,93.617,
NAB2,ENSG00000166886,ortholog_one2one,97.1429,
SLC4A9,ENSG00000113073,ortholog_one2one,86.3399,
UBA3,ENSG00000144744,ortholog_one2one,98.9201,
PPM1H,ENSG00000111110,ortholog_one2one,90.4669,
SLC23A1,ENSG00000170482,ortholog_one2one,90.9699,
MMP10,ENSG00000166670,ortholog_one2one,81.0924,
MATR3,ENSG00000015479,ortholog_one2one,99.0555,
GRIA4,ENSG00000152578,ortholog_one2one,99.6674,
DDX28,ENSG00000182810,ortholog_one2one,80.0,
EXOSC6,ENSG00000223496,ortholog_one2one,92.6471,
EOGT,ENSG00000163378,ortholog_one2one,92.7894,
SIL1,ENSG00000120725,ortholog_one2one,89.3709,
TRPC6,ENSG00000137672,ortholog_one2one,96.1332,
FOXC2,ENSG00000176692,ortholog_one2one,83.8323,
CHST4,ENSG00000140835,ortholog_one2one,75.9067,
PGR,ENSG00000082175,ortholog_one2one,80.8146,
SUCLG2,ENSG00000172340,ortholog_one2one,93.75,
ACTA2,ENSG00000107796,ortholog_one2one,100.0,
TAFA4,ENSG00000163377,ortholog_one2one,95.7143,
LRRTM2,ENSG00000146006,ortholog_one2one,98.6434,
PAGR1,ENSG00000280789,ortholog_one2one,90.5512,
LIPM,ENSG00000173239,ortholog_one2one,89.5981,
PRRT2,ENSG00000167371,ortholog_one2one,80.2941,
TESPA1,ENSG00000135426,ortholog_one2one,71.785,
ANGPTL5,ENSG00000187151,ortholog_one2one,84.5361,
ANKRD22,ENSG00000152766,ortholog_one2one,89.0052,
CEP126,ENSG00000110318,ortholog_one2one,74.0376,
CALML3,ENSG00000178363,ortholog_one2one,89.2617,
PURA,ENSG00000185129,ortholog_one2one,99.6894,
FAM19A2,ENSG00000198673,ortholog_one2one,99.2366,
KIF22,ENSG00000079616,ortholog_one2one,83.7594,
CFAP300,ENSG00000137691,ortholog_one2one,86.8914,
ZG16,ENSG00000174992,ortholog_one2one,85.6287,
RERG,ENSG00000134533,ortholog_one2one,100.0,
FAS,ENSG00000026103,ortholog_one2one,56.1194,
U5,ENSG00000252410,ortholog_one2one,55.6522,
BIRC3,ENSG00000023445,ortholog_one2one,85.4305,
U6,ENSG00000252980,ortholog_one2one,67.0,
TAF3,ENSG00000165632,ortholog_one2one,84.1765,
EPS8,ENSG00000151491,ortholog_one2one,91.3625,
U6,ENSG00000252980,ortholog_one2one,67.0,
STAMBPL1,ENSG00000138134,ortholog_one2one,93.3486,
U6,ENSG00000252980,ortholog_one2one,67.0,
SNORD71,ENSG00000223224,ortholog_one2one,87.2093,
PTPRO,ENSG00000151490,ortholog_one2one,94.4901,
MAML2,ENSG00000184384,ortholog_one2one,88.3218,
SNORD111B,ENSG00000221514,ortholog_one2one,92.5,
U6,ENSG00000252980,ortholog_one2one,67.0,
SNORD111,ENSG00000221066,ortholog_one2one,80.8511,
PCDH15,ENSG00000075275,ortholog_one2one,22.6896,
MPHOSPH9,ENSG00000051825,ortholog_one2one,79.7126,
MIR140,ENSG00000208017,ortholog_one2one,99.0,
FAM76B,ENSG00000077458,ortholog_one2one,99.115,
PRMT7,ENSG00000132600,ortholog_one2one,87.2832,
SNORA13,ENSG00000238363,ortholog_one2one,90.2256,
U6,ENSG00000252980,ortholog_one2one,67.0,
PITPNM2,ENSG00000090975,ortholog_one2one,89.9926,
U6,ENSG00000252980,ortholog_one2one,67.0,
U6,ENSG00000252980,ortholog_one2one,67.0,
U5,ENSG00000252410,ortholog_one2one,55.6522,
PDGFD,ENSG00000170962,ortholog_one2one,86.4865,
ARL6IP4,ENSG00000182196,ortholog_one2one,85.654,
OGFOD2,ENSG00000111325,ortholog_one2one,86.2857,
SNORA74,ENSG00000200959,ortholog_one2one,86.3636,
KDM3B,ENSG00000120733,ortholog_one2one,95.7978,
ABCB9,ENSG00000150967,ortholog_one2one,91.1227,
DYNC2H1,ENSG00000187240,ortholog_one2one,93.615,
ANKHD1,ENSG00000131503,ortholog_one2one,95.6334,
SPN,ENSG00000197471,ortholog_one2one,50.75,
U6,ENSG00000252980,ortholog_one2one,67.0,
VPS37B,ENSG00000139722,ortholog_one2one,87.3684,
HIP1R,ENSG00000130787,ortholog_one2one,88.5768,
SNORD59A,ENSG00000207031,ortholog_one2one,93.3333,
U6,ENSG00000252980,ortholog_one2one,67.0,
U6,ENSG00000252980,ortholog_one2one,67.0,
U6,ENSG00000252980,ortholog_one2one,67.0,
U6,ENSG00000252980,ortholog_one2one,67.0,
U6,ENSG00000252980,ortholog_one2one,67.0,
PRICKLE4,ENSG00000278224,ortholog_one2one,55.9896,
MIR26A2,ENSG00000207789,ortholog_one2one,100.0,
USP49,ENSG00000164663,ortholog_one2one,86.6279,
RNLS,ENSG00000184719,ortholog_one2one,85.6725,
MED20,ENSG00000124641,ortholog_one2one,95.7547,
ESYT1,ENSG00000139641,ortholog_one2one,88.587,
LIPF,ENSG00000182333,ortholog_one2one,81.9095,
RDH5,ENSG00000135437,ortholog_one2one,87.4214,
LIPK,ENSG00000204021,ortholog_one2one,79.4486,
JRKL,ENSG00000183340,ortholog_one2one,95.9924,
CCDC62,ENSG00000130783,ortholog_one2one,71.6374,
BYSL,ENSG00000112578,ortholog_one2one,92.4485,
MMP7,ENSG00000137673,ortholog_one2one,70.7865,
DENR,ENSG00000139726,ortholog_one2one,95.9596,
CCND3,ENSG00000112576,ortholog_one2one,77.3973,
TAF8,ENSG00000137413,ortholog_one2one,95.8064,
RBX1,ENSG00000100387,ortholog_one2one,99.0741,
FZD10,ENSG00000111432,ortholog_one2one,82.6162,
HCAR1,ENSG00000196917,ortholog_one2one,74.2775,
VWA5A,ENSG00000110002,ortholog_one2one,71.7557,
DKK1,ENSG00000107984,ortholog_one2one,89.0977,
PPP3CB,ENSG00000107758,ortholog_one2one,99.6183,
RIBC2,ENSG00000128408,ortholog_one2one,76.9633,
PAFAH1B2,ENSG00000168092,ortholog_one2one,98.69,
MSS51,ENSG00000166343,ortholog_one2one,83.6957,
PAPSS2,ENSG00000198682,ortholog_one2one,91.9225,
SMC1B,ENSG00000077935,ortholog_one2one,73.1984,
SIK3,ENSG00000160584,ortholog_one2one,94.9598,
CFAP70,ENSG00000156042,ortholog_one2one,83.9429,
DDI1,ENSG00000170967,ortholog_one2one,80.303,
ATAD1,ENSG00000138138,ortholog_one2one,99.723,
RPS19BP1,ENSG00000187051,ortholog_one2one,76.4706,
Apoa1,ENSG00000118137,ortholog_one2one,64.4195,
ATF4,ENSG00000128272,ortholog_one2one,88.8889,
PIGO,ENSG00000165282,ortholog_one2one,89.5317,
APOC3,ENSG00000110245,ortholog_one2one,67.6768,
APOA4,ENSG00000110244,ortholog_one2one,75.7576,
APOA5,ENSG00000110243,ortholog_one2one,75.9563,
CSTF2T,ENSG00000177613,ortholog_one2one,91.7208,
ZNF259,ENSG00000109917,ortholog_one2one,89.5425,
LIPN,ENSG00000204020,ortholog_one2one,82.9146,
MRPS16,ENSG00000182180,ortholog_one2one,87.5912,
FANCG,ENSG00000221829,ortholog_one2one,80.3858,
BUD13,ENSG00000137656,ortholog_one2one,80.1292,
FAM149B1,ENSG00000138286,ortholog_one2one,78.866,
TBCEL,ENSG00000154114,ortholog_one2one,98.3491,
ABCG4,ENSG00000172350,ortholog_one2one,96.13,
VCP,ENSG00000165280,ortholog_one2one,100.0,
ECD,ENSG00000122882,ortholog_one2one,86.646,
SPATA31G1,ENSG00000174038,ortholog_one2one,53.1047,
U6,ENSG00000252980,ortholog_one2one,67.0,
DNAJB5,ENSG00000137094,ortholog_one2one,98.8095,
IFIT2,ENSG00000119922,ortholog_one2one,68.8559,
IFIT3,ENSG00000119917,ortholog_one2one,68.7755,
PAX5,ENSG00000196092,ortholog_one2one,99.4885,
DPAGT1,ENSG00000172269,ortholog_one2one,95.098,
H2AX,ENSG00000188486,ortholog_one2one,98.6014,
NUDT13,ENSG00000166321,ortholog_one2one,84.9432,
HMBS,ENSG00000256269,ortholog_one2one,80.6094,
IFIT5,ENSG00000152778,ortholog_one2one,87.1369,
SLC16A12,ENSG00000152779,ortholog_one2one,88.7597,
PANK1,ENSG00000152782,ortholog_one2one,92.6247,
P4HA1,ENSG00000122884,ortholog_one2one,94.9438,
HYOU1,ENSG00000149428,ortholog_one2one,90.0901,
VPS11,ENSG00000160695,ortholog_one2one,98.1934,
PLA2G12B,ENSG00000138308,ortholog_one2one,93.3333,
RGP1,ENSG00000107185,ortholog_one2one,97.1867,
OIT3,ENSG00000138315,ortholog_one2one,90.2752,
MSMP,ENSG00000215183,ortholog_one2one,92.8058,
GBA2,ENSG00000070610,ortholog_one2one,88.4574,
CH25H,ENSG00000138135,ortholog_one2one,83.4559,
U6,ENSG00000252980,ortholog_one2one,67.0,
U6,ENSG00000252980,ortholog_one2one,67.0,
U6,ENSG00000252980,ortholog_one2one,67.0,
U6,ENSG00000252980,ortholog_one2one,67.0,
CREB3,ENSG00000107175,ortholog_one2one,76.5499,
U6,ENSG00000252980,ortholog_one2one,67.0,
TLN1,ENSG00000137076,ortholog_one2one,98.78,
CHFR,ENSG00000072609,ortholog_one2one,83.589,
U6,ENSG00000252980,ortholog_one2one,67.0,
POLR3A,ENSG00000148606,ortholog_one2one,66.9784,
U6,ENSG00000252980,ortholog_one2one,67.0,
U6,ENSG00000252980,ortholog_one2one,67.0,
QPRT,ENSG00000103485,ortholog_one2one,78.1145,
PLAU,ENSG00000122861,ortholog_one2one,76.7981,
TPM2,ENSG00000198467,ortholog_one2one,84.8592,
CAMK2G,ENSG00000148660,ortholog_one2one,99.6599,
CA9,ENSG00000107159,ortholog_one2one,76.6885,
ARHGEF39,ENSG00000137135,ortholog_one2one,88.6567,
CD72,ENSG00000137101,ortholog_one2one,60.7242,
