homo_sapiens_gene,heterocephalus_glaber_female_gene,orthology_type,perc_id,dn_ds
NOP16,ENSHGLG00000045329,ortholog_one2one,93.2584,
DYRK2,ENSHGLG00000009843,ortholog_one2one,97.007,
MVB12B,ENSHGLG00000011104,ortholog_one2one,74.3662,
HESX1,ENSHGLG00000003745,ortholog_one2one,41.3115,
NRM,ENSHGLG00000017175,ortholog_one2one,43.3511,
SLC9C2,ENSHGLG00000005341,ortholog_one2one,64.0734,
TRIM71,ENSHGLG00000001826,ortholog_one2one,98.0437,
SPCS1,ENSHGLG00000035120,ortholog_one2one,96.0784,
OPTC,ENSHGLG00000050082,ortholog_one2one,56.1798,
EYA2,ENSHGLG00000017740,ortholog_one2one,85.0095,
ALG3,ENSHGLG00000016704,ortholog_one2one,91.8224,
OPTN,ENSHGLG00000004041,ortholog_one2one,81.3913,
TEK,ENSHGLG00000017418,ortholog_one2one,94.0444,
MIR761,ENSHGLG00000022585,ortholog_one2one,80.8219,
SFT2D1,ENSHGLG00000002919,ortholog_one2one,65.6805,
ANKHD1,ENSHGLG00000016064,ortholog_one2one,95.4456,
PM20D1,ENSHGLG00000019232,ortholog_one2one,70.0,
DKC1,ENSHGLG00000000649,ortholog_one2one,70.6845,
RNF5,ENSHGLG00000048713,ortholog_one2one,49.8423,
ZSCAN29,ENSHGLG00000012145,ortholog_one2one,86.6354,
PTPN23,ENSHGLG00000043660,ortholog_one2one,86.9565,
TBXT,ENSHGLG00000002638,ortholog_one2one,90.553,
UBE2Q2,ENSHGLG00000001918,ortholog_one2one,72.1443,
CHEK1,ENSHGLG00000002961,ortholog_one2one,94.0329,
INTU,ENSHGLG00000018772,ortholog_one2one,86.9427,
ARMCX6,ENSHGLG00000047920,ortholog_one2one,76.3066,
WRNIP1,ENSHGLG00000014216,ortholog_one2one,95.1515,
C19orf53,ENSHGLG00000035084,ortholog_one2one,58.8235,
ENPP1,ENSHGLG00000018978,ortholog_one2one,83.0923,
PIGM,ENSHGLG00000020908,ortholog_one2one,67.1111,
ATP1A4,ENSHGLG00000018340,ortholog_one2one,82.2785,
DDX27,ENSHGLG00000008388,ortholog_one2one,93.7255,
PRDM4,ENSHGLG00000004590,ortholog_one2one,92.6017,
CLTRN,ENSHGLG00000000704,ortholog_one2one,68.2143,
NSD1,ENSHGLG00000014289,ortholog_one2one,88.5471,
ALB,ENSHGLG00000009386,ortholog_one2one,70.4819,
RNU6-403P,ENSHGLG00000023188,ortholog_one2one,83.9623,
SRF,ENSHGLG00000019183,ortholog_one2one,82.0168,
FIG4,ENSHGLG00000001833,ortholog_one2one,94.2246,
ZCWPW2,ENSHGLG00000001751,ortholog_one2one,81.3609,
HAPLN1,ENSHGLG00000034114,ortholog_one2one,92.0904,
PUS1,ENSHGLG00000016086,ortholog_one2one,78.2609,
GAP43,ENSHGLG00000014273,ortholog_one2one,72.1374,
SCGB3A2,ENSHGLG00000008613,ortholog_one2one,83.6957,
MIX23,ENSHGLG00000040686,ortholog_one2one,62.0192,
SYVN1,ENSHGLG00000011777,ortholog_one2one,92.7559,
MED25,ENSHGLG00000036371,ortholog_one2one,85.7143,
WDR5B,ENSHGLG00000047370,ortholog_one2one,87.6543,
TMED9,ENSHGLG00000048463,ortholog_one2one,94.0426,
EXOSC7,ENSHGLG00000012984,ortholog_one2one,51.8072,
TMEM62,ENSHGLG00000009535,ortholog_one2one,75.2343,
ATP6V0E1,ENSHGLG00000018219,ortholog_one2one,22.7679,
SRP19,ENSHGLG00000006075,ortholog_one2one,95.8333,
MPC1,ENSHGLG00000034371,ortholog_one2one,94.4954,
EPHA7,ENSHGLG00000011705,ortholog_one2one,99.3988,
BCL7A,ENSHGLG00000049163,ortholog_one2one,59.0106,
TTC33,ENSHGLG00000010606,ortholog_one2one,79.1946,
CDK4,ENSHGLG00000034505,ortholog_one2one,97.6898,
ECT2,ENSHGLG00000011074,ortholog_one2one,89.2741,
RNU6-830P,ENSHGLG00000024423,ortholog_one2one,73.3333,
GM2A,ENSHGLG00000047632,ortholog_one2one,46.2094,
TBX15,ENSHGLG00000050081,ortholog_one2one,98.0066,
PGAP4,ENSHGLG00000008776,ortholog_one2one,98.9848,
FANCI,ENSHGLG00000037675,ortholog_one2one,81.3333,
REEP5,ENSHGLG00000037840,ortholog_one2one,65.8273,
FBP1,ENSHGLG00000050880,ortholog_one2one,60.3989,
RNU6-1310P,ENSHGLG00000050882,ortholog_one2one,82.243,
TBX19,ENSHGLG00000001534,ortholog_one2one,91.9283,
RREB1,ENSHGLG00000015266,ortholog_one2one,81.6005,
RHEBL1,ENSHGLG00000013261,ortholog_one2one,65.5172,
DPYSL3,ENSHGLG00000013479,ortholog_one2one,97.6608,
PLTP,ENSHGLG00000007111,ortholog_one2one,76.4389,
GPR88,ENSHGLG00000001346,ortholog_one2one,96.8421,
YOD1,ENSHGLG00000018609,ortholog_one2one,90.5172,
SARNP,ENSHGLG00000016869,ortholog_one2one,97.619,
MRPL49,ENSHGLG00000012648,ortholog_one2one,86.747,
MAP4K1,ENSHGLG00000008057,ortholog_one2one,87.4419,
LOX,ENSHGLG00000006947,ortholog_one2one,86.2408,
SPA17,ENSHGLG00000003025,ortholog_one2one,75.8333,
PLAT,ENSHGLG00000003529,ortholog_one2one,81.6726,
CRADD,ENSHGLG00000040480,ortholog_one2one,85.3535,
TUB,ENSHGLG00000050833,ortholog_one2one,80.446,
FAM216A,ENSHGLG00000015392,ortholog_one2one,57.8947,
BTBD19,ENSHGLG00000000480,ortholog_one2one,46.9697,
ABHD17B,ENSHGLG00000032723,ortholog_one2one,89.1304,
TEX50,ENSHGLG00000034251,ortholog_one2one,44.335,
FBN2,ENSHGLG00000017787,ortholog_one2one,97.3187,
KIF21A,ENSHGLG00000006477,ortholog_one2one,93.8249,
OSBPL2,ENSHGLG00000015027,ortholog_one2one,83.5616,
CD5L,ENSHGLG00000006555,ortholog_one2one,66.3912,
MRPL4,ENSHGLG00000007839,ortholog_one2one,82.0946,
ARFGAP3,ENSHGLG00000018359,ortholog_one2one,81.2741,
PSMB8,ENSHGLG00000017087,ortholog_one2one,61.5836,
LAX1,ENSHGLG00000048348,ortholog_one2one,65.404,
EIF3F,ENSHGLG00000009341,ortholog_one2one,94.0171,
FNBP1,ENSHGLG00000011382,ortholog_one2one,87.1517,
CIMAP2,ENSHGLG00000002841,ortholog_one2one,67.6543,
PCGF5,ENSHGLG00000016348,ortholog_one2one,98.8235,
NUS1,ENSHGLG00000032159,ortholog_one2one,80.2083,
HLA-DPA1,ENSHGLG00000019266,ortholog_one2one,67.7852,
CLPSL2,ENSHGLG00000011202,ortholog_one2one,57.732,
WEE1,ENSHGLG00000008834,ortholog_one2one,85.2807,
MRPS18A,ENSHGLG00000014356,ortholog_one2one,79.5918,
SEC24A,ENSHGLG00000016500,ortholog_one2one,87.9817,
SNRPC,ENSHGLG00000050686,ortholog_one2one,100.0,
UBXN1,ENSHGLG00000002960,ortholog_one2one,68.4211,
HPS4,ENSHGLG00000006487,ortholog_one2one,71.6312,
HSF2,ENSHGLG00000000864,ortholog_one2one,94.403,
POLL,ENSHGLG00000019504,ortholog_one2one,83.2168,
NDUFS7,ENSHGLG00000035555,ortholog_one2one,63.6364,
SNX16,ENSHGLG00000008885,ortholog_one2one,91.5698,
MAD2L1BP,ENSHGLG00000014709,ortholog_one2one,82.0513,
CD83,ENSHGLG00000038132,ortholog_one2one,61.5702,
CHCHD6,ENSHGLG00000032035,ortholog_one2one,51.4019,
RWDD2A,ENSHGLG00000038854,ortholog_one2one,79.5031,
DMXL1,ENSHGLG00000015447,ortholog_one2one,91.3503,
SLC44A4,ENSHGLG00000018523,ortholog_one2one,73.9015,
CCNE2,ENSHGLG00000004502,ortholog_one2one,92.3267,
ZNF35,ENSHGLG00000043763,ortholog_one2one,89.7143,
CLSTN3,ENSHGLG00000001611,ortholog_one2one,83.1569,
COL15A1,ENSHGLG00000002025,ortholog_one2one,78.9091,
ACVR2B,ENSHGLG00000014483,ortholog_one2one,93.0582,
ANKRD13D,ENSHGLG00000019254,ortholog_one2one,92.3497,
NDUFA7,ENSHGLG00000015324,ortholog_one2one,46.9274,
HCST,ENSHGLG00000002209,ortholog_one2one,93.7685,
CIP2A,ENSHGLG00000012233,ortholog_one2one,90.5286,
HIVEP1,ENSHGLG00000005249,ortholog_one2one,78.6479,
CAMSAP3,ENSHGLG00000006897,ortholog_one2one,86.8072,
BEND6,ENSHGLG00000016807,ortholog_one2one,87.6325,
DDX46,ENSHGLG00000010455,ortholog_one2one,99.612,
MATN2,ENSHGLG00000010275,ortholog_one2one,84.1996,
ELP6,ENSHGLG00000049720,ortholog_one2one,58.1662,
ZSCAN23,ENSHGLG00000006288,ortholog_one2one,57.0833,
LRP5,ENSHGLG00000012372,ortholog_one2one,95.7659,
SAPCD1,ENSHGLG00000012415,ortholog_one2one,33.9552,
KIFC1,ENSHGLG00000017183,ortholog_one2one,78.3046,
E2F7,ENSHGLG00000006491,ortholog_one2one,85.3982,
ANGPTL6,ENSHGLG00000005437,ortholog_one2one,85.325,
ZNF445,ENSHGLG00000038915,ortholog_one2one,69.4471,
HINT1,ENSHGLG00000035928,ortholog_one2one,64.0625,
ARMC6,ENSHGLG00000008147,ortholog_one2one,79.4872,
SGO1,ENSHGLG00000004889,ortholog_one2one,73.535,
HSD17B8,ENSHGLG00000019497,ortholog_one2one,65.1163,
SPTAN1,ENSHGLG00000011313,ortholog_one2one,97.6381,
KCNK5,ENSHGLG00000033812,ortholog_one2one,90.1606,
ZNF451,ENSHGLG00000018721,ortholog_one2one,80.0532,
GTPBP1,ENSHGLG00000010884,ortholog_one2one,97.1768,
RPL27A,ENSHGLG00000003334,ortholog_one2one,85.7143,
MBD3,ENSHGLG00000018023,ortholog_one2one,96.5517,
CTSA,ENSHGLG00000010842,ortholog_one2one,85.7434,
CCDC15,ENSHGLG00000004674,ortholog_one2one,61.2167,
ATF4,ENSHGLG00000011252,ortholog_one2one,88.3853,
MRPL17,ENSHGLG00000006859,ortholog_one2one,85.1648,
MIER2,ENSHGLG00000014210,ortholog_one2one,83.6127,
PNPLA2,ENSHGLG00000008747,ortholog_one2one,85.1626,
DEPDC5,ENSHGLG00000015809,ortholog_one2one,96.108,
APBA3,ENSHGLG00000014560,ortholog_one2one,78.75,
LIMCH1,ENSHGLG00000008342,ortholog_one2one,74.6762,
MRPL3,ENSHGLG00000016782,ortholog_one2one,87.0317,
CFAP418,ENSHGLG00000007832,ortholog_one2one,66.1225,
NHP2,ENSHGLG00000043955,ortholog_one2one,92.7632,
POLR3D,ENSHGLG00000015415,ortholog_one2one,77.4713,
CMYA5,ENSHGLG00000011995,ortholog_one2one,69.5755,
NSUN2,ENSHGLG00000013825,ortholog_one2one,81.6352,
NOTCH3,ENSHGLG00000006380,ortholog_one2one,92.1923,
SLITRK3,ENSHGLG00000048587,ortholog_one2one,96.7347,
CLXN,ENSHGLG00000010454,ortholog_one2one,83.8565,
WDR48,ENSHGLG00000012849,ortholog_one2one,94.1345,
TUBA1B,ENSHGLG00000036029,ortholog_one2one,100.0,
RAB2A,ENSHGLG00000019399,ortholog_one2one,100.0,
PSENEN,ENSHGLG00000045078,ortholog_one2one,57.2254,
MDFI,ENSHGLG00000050681,ortholog_one2one,64.127,
SPHK2,ENSHGLG00000016115,ortholog_one2one,83.1288,
DIABLO,ENSHGLG00000006756,ortholog_one2one,57.2271,
PRORP,ENSHGLG00000001372,ortholog_one2one,63.8017,
RSPH9,ENSHGLG00000050155,ortholog_one2one,84.0741,
BCKDHB,ENSHGLG00000002149,ortholog_one2one,81.4433,
PLEKHF2,ENSHGLG00000050648,ortholog_one2one,95.5645,
THNSL1,ENSHGLG00000004916,ortholog_one2one,88.6364,
TMA7,ENSHGLG00000049590,ortholog_one2one,93.75,
MMS22L,ENSHGLG00000000469,ortholog_one2one,81.8471,
CHST3,ENSHGLG00000011547,ortholog_one2one,83.3333,
HDAC3,ENSHGLG00000007216,ortholog_one2one,87.8981,
UQCC1,ENSHGLG00000017446,ortholog_one2one,89.5973,
C3orf52,ENSHGLG00000011603,ortholog_one2one,40.5498,
LGALS3,ENSHGLG00000019099,ortholog_one2one,62.6667,
TMTC3,ENSHGLG00000036907,ortholog_one2one,90.7508,
B9D2,ENSHGLG00000005896,ortholog_one2one,93.7143,
CENPW,ENSHGLG00000045481,ortholog_one2one,67.3469,
COL11A2,ENSHGLG00000018531,ortholog_one2one,93.2028,
LSM7,ENSHGLG00000010587,ortholog_one2one,58.3815,
TBCB,ENSHGLG00000008350,ortholog_one2one,92.6229,
ZNF239,ENSHGLG00000050968,ortholog_one2one,80.8673,
POU2F2,ENSHGLG00000002691,ortholog_one2one,82.6783,
ACER3,ENSHGLG00000010087,ortholog_one2one,84.4068,
WDR70,ENSHGLG00000007995,ortholog_one2one,93.4947,
GRK5,ENSHGLG00000038210,ortholog_one2one,75.9398,
SNX6,ENSHGLG00000002236,ortholog_one2one,99.7537,
SKIL,ENSHGLG00000011598,ortholog_one2one,89.2396,
KCNJ1,ENSHGLG00000038536,ortholog_one2one,83.9024,
JARID2,ENSHGLG00000011742,ortholog_one2one,93.3865,
ATRNL1,ENSHGLG00000017069,ortholog_one2one,91.8789,
RBM27,ENSHGLG00000004076,ortholog_one2one,95.4674,
C2CD3,ENSHGLG00000011779,ortholog_one2one,82.5566,
ASCC3,ENSHGLG00000002093,ortholog_one2one,93.7358,
GPRIN2,ENSHGLG00000042602,ortholog_one2one,66.3366,
DNAJC19,ENSHGLG00000014387,ortholog_one2one,93.4959,
RHOBTB2,ENSHGLG00000016441,ortholog_one2one,85.4422,
PCYT1A,ENSHGLG00000046200,ortholog_one2one,94.5504,
SETD9,ENSHGLG00000007843,ortholog_one2one,90.6355,
SHLD2,ENSHGLG00000005172,ortholog_one2one,67.0379,
ZNF582,ENSHGLG00000009291,ortholog_one2one,85.6842,
MRPL16,ENSHGLG00000050313,ortholog_one2one,85.259,
GARRE1,ENSHGLG00000013898,ortholog_one2one,94.5611,
HIPK3,ENSHGLG00000018314,ortholog_one2one,95.5409,
ANKRD46,ENSHGLG00000004526,ortholog_one2one,100.0,
TMIGD2,ENSHGLG00000036449,ortholog_one2one,54.3071,
ORMDL2,ENSHGLG00000035699,ortholog_one2one,89.0244,
GATC,ENSHGLG00000011394,ortholog_one2one,72.561,
ACE2,ENSHGLG00000000490,ortholog_one2one,84.5963,
UQCC6,ENSHGLG00000011427,ortholog_one2one,82.0896,
CCDC12,ENSHGLG00000014058,ortholog_one2one,62.8743,
GTF2F1,ENSHGLG00000018421,ortholog_one2one,87.4101,
GSR,ENSHGLG00000008420,ortholog_one2one,85.3282,
PRKAG3,ENSHGLG00000018906,ortholog_one2one,66.9456,
C12orf57,ENSHGLG00000000977,ortholog_one2one,59.901,
ZNF318,ENSHGLG00000017209,ortholog_one2one,80.4726,
UBA1,ENSHGLG00000000529,ortholog_one2one,96.2193,
DCLK3,ENSHGLG00000002384,ortholog_one2one,81.5629,
HELB,ENSHGLG00000015896,ortholog_one2one,71.0383,
TPBG,ENSHGLG00000003190,ortholog_one2one,66.6667,
ARL2,ENSHGLG00000010538,ortholog_one2one,42.5993,
CYB561D2,ENSHGLG00000014135,ortholog_one2one,68.3871,
SRSF3,ENSHGLG00000017042,ortholog_one2one,100.0,
STAC,ENSHGLG00000001907,ortholog_one2one,84.5622,
EIF3M,ENSHGLG00000005161,ortholog_one2one,98.3957,
SYNDIG1,ENSHGLG00000001156,ortholog_one2one,51.6129,
DMKN,ENSHGLG00000014982,ortholog_one2one,39.5498,
TOMM6,ENSHGLG00000042599,ortholog_one2one,68.0,
CMBL,ENSHGLG00000044949,ortholog_one2one,77.1429,
PAK5,ENSHGLG00000016154,ortholog_one2one,92.6579,
STAU2,ENSHGLG00000014888,ortholog_one2one,86.2559,
DTNBP1,ENSHGLG00000046235,ortholog_one2one,73.7374,
SGK2,ENSHGLG00000008102,ortholog_one2one,94.2779,
TMEM126A,ENSHGLG00000046720,ortholog_one2one,64.0777,
C1QBP,ENSHGLG00000009586,ortholog_one2one,85.8156,
CMTM7,ENSHGLG00000001487,ortholog_one2one,62.4339,
DHX33,ENSHGLG00000014753,ortholog_one2one,93.0168,
TPPP,ENSHGLG00000046346,ortholog_one2one,72.0755,
ZCCHC24,ENSHGLG00000042244,ortholog_one2one,71.9101,
VWA5A,ENSHGLG00000002388,ortholog_one2one,69.6296,
PDSS1,ENSHGLG00000004870,ortholog_one2one,87.5,
ABT1,ENSHGLG00000003901,ortholog_one2one,89.1791,
SLC38A3,ENSHGLG00000016846,ortholog_one2one,88.8668,
ITPR3,ENSHGLG00000017265,ortholog_one2one,94.5509,
SOST,ENSHGLG00000012172,ortholog_one2one,77.6119,
CFAP97D1,ENSHGLG00000013368,ortholog_one2one,53.5545,
ANXA6,ENSHGLG00000019363,ortholog_one2one,93.7593,
DUSP29,ENSHGLG00000034915,ortholog_one2one,76.6667,
DOK5,ENSHGLG00000043654,ortholog_one2one,97.7049,
GPCPD1,ENSHGLG00000016170,ortholog_one2one,93.3649,
PPCDC,ENSHGLG00000004861,ortholog_one2one,73.029,
RPP21,ENSHGLG00000045079,ortholog_one2one,61.5023,
RDM1,ENSHGLG00000011280,ortholog_one2one,59.661,
ARHGEF33,ENSHGLG00000007085,ortholog_one2one,94.2748,
DHX37,ENSHGLG00000014066,ortholog_one2one,84.3723,
IDH3A,ENSHGLG00000000875,ortholog_one2one,93.4037,
ADGRF3,ENSHGLG00000008001,ortholog_one2one,66.2272,
ASCC2,ENSHGLG00000019211,ortholog_one2one,88.604,
EDEM2,ENSHGLG00000039402,ortholog_one2one,88.7916,
SELENOI,ENSHGLG00000011515,ortholog_one2one,94.4584,
ANO9,ENSHGLG00000006001,ortholog_one2one,77.351,
LYZL6,ENSHGLG00000011388,ortholog_one2one,60.0,
BORCS5,ENSHGLG00000008588,ortholog_one2one,96.9388,
BHLHE40,ENSHGLG00000003679,ortholog_one2one,83.8095,
TAC3,ENSHGLG00000045829,ortholog_one2one,68.0,
EN1,ENSHGLG00000008502,ortholog_one2one,95.6522,
C1QL2,ENSHGLG00000005027,ortholog_one2one,94.7552,
MANBAL,ENSHGLG00000032598,ortholog_one2one,90.5882,
VPS18,ENSHGLG00000013278,ortholog_one2one,92.331,
KIF18A,ENSHGLG00000010300,ortholog_one2one,74.8414,
ZFP64,ENSHGLG00000033028,ortholog_one2one,66.8262,
BBS4,ENSHGLG00000015596,ortholog_one2one,72.524,
CHD3,ENSHGLG00000012017,ortholog_one2one,90.0571,
SLC4A8,ENSHGLG00000014625,ortholog_one2one,98.1651,
BLOC1S2,ENSHGLG00000034121,ortholog_one2one,55.157,
POPDC1,ENSHGLG00000032151,ortholog_one2one,80.1956,
YTHDF1,ENSHGLG00000006585,ortholog_one2one,94.4245,
RESP18,ENSHGLG00000013131,ortholog_one2one,57.4713,
NEU2,ENSHGLG00000043272,ortholog_one2one,63.3735,
DAPK2,ENSHGLG00000013578,ortholog_one2one,61.2836,
ATF6B,ENSHGLG00000016687,ortholog_one2one,80.8023,
IGHMBP2,ENSHGLG00000006468,ortholog_one2one,77.3888,
CMIP,ENSHGLG00000009888,ortholog_one2one,98.527,
SPINT1,ENSHGLG00000018272,ortholog_one2one,79.1583,
GOLGB1,ENSHGLG00000014378,ortholog_one2one,83.1848,
PPARGC1B,ENSHGLG00000005967,ortholog_one2one,81.5217,
RNU4-34P,ENSHGLG00000024859,ortholog_one2one,40.3846,
FBXL14,ENSHGLG00000018846,ortholog_one2one,93.4579,
YEATS4,ENSHGLG00000005930,ortholog_one2one,94.1964,
GPR179,ENSHGLG00000041148,ortholog_one2one,66.0893,
SOCS7,ENSHGLG00000041390,ortholog_one2one,80.8153,
PLAU,ENSHGLG00000018090,ortholog_one2one,75.7437,
SRCIN1,ENSHGLG00000010912,ortholog_one2one,80.2611,
DCAF13,ENSHGLG00000008862,ortholog_one2one,92.809,
SPACA3,ENSHGLG00000015911,ortholog_one2one,76.875,
FFAR4,ENSHGLG00000007702,ortholog_one2one,84.7645,
ATAD1,ENSHGLG00000042263,ortholog_one2one,97.8261,
PIP4K2C,ENSHGLG00000016024,ortholog_one2one,97.1292,
BRD2,ENSHGLG00000019334,ortholog_one2one,83.8453,
MTURN,ENSHGLG00000044384,ortholog_one2one,83.6735,
RIPK3,ENSHGLG00000032590,ortholog_one2one,68.9655,
ECSCR,ENSHGLG00000006931,ortholog_one2one,44.4089,
TUSC3,ENSHGLG00000004341,ortholog_one2one,77.8481,
SQOR,ENSHGLG00000018746,ortholog_one2one,88.6667,
ATF7,ENSHGLG00000001620,ortholog_one2one,97.7226,
COX19,ENSHGLG00000042958,ortholog_one2one,86.9565,
PRMT5,ENSHGLG00000002159,ortholog_one2one,98.7441,
TTC38,ENSHGLG00000047462,ortholog_one2one,81.6327,
CYP2W1,ENSHGLG00000010718,ortholog_one2one,74.7881,
ZMAT3,ENSHGLG00000011523,ortholog_one2one,94.8097,
ARHGEF37,ENSHGLG00000015980,ortholog_one2one,82.8869,
UNCX,ENSHGLG00000013399,ortholog_one2one,89.2368,
HOXB1,ENSHGLG00000009781,ortholog_one2one,85.0498,
HOXB2,ENSHGLG00000010090,ortholog_one2one,81.6667,
HOXB4,ENSHGLG00000034075,ortholog_one2one,59.5238,
HOXB5,ENSHGLG00000039265,ortholog_one2one,97.7778,
HOXB7,ENSHGLG00000045318,ortholog_one2one,91.5094,
HOXB9,ENSHGLG00000014731,ortholog_one2one,94.3548,
FAM169A,ENSHGLG00000035328,ortholog_one2one,76.1404,
ADORA2B,ENSHGLG00000001723,ortholog_one2one,64.1256,
FXR2,ENSHGLG00000012247,ortholog_one2one,93.7634,
ADGRA2,ENSHGLG00000003938,ortholog_one2one,87.1287,
EEF1A2,ENSHGLG00000014996,ortholog_one2one,100.0,
MSI1,ENSHGLG00000040070,ortholog_one2one,99.7238,
PARL,ENSHGLG00000017341,ortholog_one2one,59.1463,
PALD1,ENSHGLG00000042588,ortholog_one2one,78.2609,
MTRR,ENSHGLG00000005425,ortholog_one2one,76.2295,
DYNC2H1,ENSHGLG00000001041,ortholog_one2one,91.9918,
ZNF282,ENSHGLG00000018943,ortholog_one2one,90.7154,
TAP2,ENSHGLG00000019356,ortholog_one2one,73.8944,
SERTAD1,ENSHGLG00000004515,ortholog_one2one,88.75,
ZNF783,ENSHGLG00000045157,ortholog_one2one,45.9459,
KBTBD11,ENSHGLG00000035008,ortholog_one2one,74.883,
MYG1,ENSHGLG00000049848,ortholog_one2one,88.5542,
HNRNPK,ENSHGLG00000003913,ortholog_one2one,88.8631,
FAM178B,ENSHGLG00000015481,ortholog_one2one,68.5185,
CTSB,ENSHGLG00000011824,ortholog_one2one,77.9412,
GSS,ENSHGLG00000011648,ortholog_one2one,86.8852,
DUSP16,ENSHGLG00000006977,ortholog_one2one,93.3535,
ABCD4,ENSHGLG00000019040,ortholog_one2one,89.8671,
ADAT2,ENSHGLG00000017251,ortholog_one2one,80.2326,
MANEA,ENSHGLG00000000715,ortholog_one2one,91.5584,
MTERF2,ENSHGLG00000045278,ortholog_one2one,74.8092,
DENND11,ENSHGLG00000010322,ortholog_one2one,95.8242,
DUSP6,ENSHGLG00000014620,ortholog_one2one,98.1865,
PRLH,ENSHGLG00000002592,ortholog_one2one,61.9565,
GPSM3,ENSHGLG00000012807,ortholog_one2one,79.0055,
PHB2,ENSHGLG00000001214,ortholog_one2one,99.6656,
SPEF2,ENSHGLG00000029358,ortholog_one2one,56.8182,
RNU1-82P,ENSHGLG00000021541,ortholog_one2one,81.0127,
PRR3,ENSHGLG00000017179,ortholog_one2one,43.0341,
BOLL,ENSHGLG00000017562,ortholog_one2one,82.4324,
VTA1,ENSHGLG00000011622,ortholog_one2one,94.1368,
NEURL1,ENSHGLG00000001530,ortholog_one2one,89.3728,
EEF1AKMT4,ENSHGLG00000045913,ortholog_one2one,85.098,
NCAPD2,ENSHGLG00000001934,ortholog_one2one,85.5396,
SEC13,ENSHGLG00000016676,ortholog_one2one,94.7205,
FADS2,ENSHGLG00000039242,ortholog_one2one,40.6877,
LMBRD1,ENSHGLG00000016052,ortholog_one2one,95.0749,
FAM81A,ENSHGLG00000013990,ortholog_one2one,87.4667,
HOOK3,ENSHGLG00000003116,ortholog_one2one,91.5365,
PRPF6,ENSHGLG00000009222,ortholog_one2one,66.9154,
GRIK5,ENSHGLG00000004011,ortholog_one2one,99.0816,
FAM193B,ENSHGLG00000014919,ortholog_one2one,83.3703,
FBXL6,ENSHGLG00000007296,ortholog_one2one,83.6431,
ZNF248,ENSHGLG00000000433,ortholog_one2one,79.2453,
OCA2,ENSHGLG00000012626,ortholog_one2one,77.6362,
TASP1,ENSHGLG00000016276,ortholog_one2one,97.6134,
RNU6-470P,ENSHGLG00000035601,ortholog_one2one,85.0467,
EXOC3,ENSHGLG00000006821,ortholog_one2one,93.6424,
ZNF574,ENSHGLG00000003903,ortholog_one2one,84.5528,
UQCRFS1,ENSHGLG00000046640,ortholog_one2one,88.3212,
CFAP65,ENSHGLG00000015698,ortholog_one2one,76.4544,
ALCAM,ENSHGLG00000011495,ortholog_one2one,82.7974,
ZNF512B,ENSHGLG00000014817,ortholog_one2one,88.3939,
AQP11,ENSHGLG00000003550,ortholog_one2one,82.6568,
SLC6A3,ENSHGLG00000006047,ortholog_one2one,86.7692,
STAM,ENSHGLG00000005690,ortholog_one2one,88.1625,
TBC1D31,ENSHGLG00000007628,ortholog_one2one,86.5979,
TM9SF4,ENSHGLG00000013254,ortholog_one2one,98.5959,
NCR3,ENSHGLG00000040688,ortholog_one2one,57.1429,
GTPBP3,ENSHGLG00000002806,ortholog_one2one,64.0599,
BPTF,ENSHGLG00000046199,ortholog_one2one,69.9029,
PTPN9,ENSHGLG00000001900,ortholog_one2one,60.5123,
MRPL51,ENSHGLG00000050005,ortholog_one2one,36.7041,
CDCP1,ENSHGLG00000017214,ortholog_one2one,75.5744,
TRPM8,ENSHGLG00000003296,ortholog_one2one,88.0851,
RAD51AP1,ENSHGLG00000001032,ortholog_one2one,73.2938,
GPR156,ENSHGLG00000016214,ortholog_one2one,77.3632,
PRELID2,ENSHGLG00000041523,ortholog_one2one,71.0784,
SEC62,ENSHGLG00000034465,ortholog_one2one,92.5532,
NRAP,ENSHGLG00000009478,ortholog_one2one,89.1798,
HHIPL1,ENSHGLG00000006225,ortholog_one2one,68.5611,
CLTB,ENSHGLG00000048248,ortholog_one2one,95.6332,
BTBD1,ENSHGLG00000043959,ortholog_one2one,75.3968,
SGTB,ENSHGLG00000037411,ortholog_one2one,96.0,
TAC4,ENSHGLG00000041037,ortholog_one2one,44.3609,
PSMC4,ENSHGLG00000011292,ortholog_one2one,100.0,
NDRG2,ENSHGLG00000003227,ortholog_one2one,74.4541,
KMT2A,ENSHGLG00000013811,ortholog_one2one,95.1072,
MRPS10,ENSHGLG00000047994,ortholog_one2one,77.8846,
RABL3,ENSHGLG00000014491,ortholog_one2one,85.7724,
ARHGAP23,ENSHGLG00000012944,ortholog_one2one,82.1477,
PRIM2,ENSHGLG00000017861,ortholog_one2one,82.5225,
WWC1,ENSHGLG00000017261,ortholog_one2one,93.8406,
ZNF576,ENSHGLG00000042463,ortholog_one2one,57.346,
TMEM230,ENSHGLG00000038988,ortholog_one2one,60.6061,
GAST,ENSHGLG00000013252,ortholog_one2one,66.3551,
WDR53,ENSHGLG00000040703,ortholog_one2one,83.844,
SHMT2,ENSHGLG00000050142,ortholog_one2one,87.8453,
WHAMM,ENSHGLG00000008608,ortholog_one2one,75.3564,
LETM2,ENSHGLG00000047845,ortholog_one2one,85.9756,
CARD14,ENSHGLG00000004835,ortholog_one2one,79.2208,
NEO1,ENSHGLG00000015645,ortholog_one2one,94.1256,
